9,7,Terry,NA,NA
9,8,Briony,1,IN
9,8,Kim-Joy,2,IN
9,8,Rahul,5,IN
9,8,Manon,4,OUT
9,8,Ruby,3,STAR BAKER
9,8,Antony,NA,NA
9,8,Dan,NA,NA
9,8,Imelda,NA,NA
9,8,Jon,NA,NA
9,8,Karen,NA,NA
9,8,Luke,NA,NA
9,8,Terry,NA,NA
9,9,Kim-Joy,2,IN
9,9,Rahul,4,IN
9,9,Briony,3,OUT
9,9,Ruby,1,STAR BAKER
9,9,Antony,NA,NA
9,9,Dan,NA,NA
9,9,Imelda,NA,NA
9,9,Jon,NA,NA
9,9,Karen,NA,NA
9,9,Luke,NA,NA
9,9,Manon,NA,NA
9,9,Terry,NA,NA
9,10,Kim-Joy,1,Runner-up
9,10,Ruby,3,Runner-up
9,10,Rahul,2,WINNER
9,10,Antony,NA,NA
9,10,Briony,NA,NA
9,10,Dan,NA,NA
9,10,Imelda,NA,NA
9,10,Jon,NA,NA
9,10,Karen,NA,NA
9,10,Luke,NA,NA
9,10,Manon,NA,NA
9,10,Terry,NA,NA
10,1,Alice,5,IN
10,1,Amelia,4,IN
10,1,David,10,IN
10,1,Helena,12,IN
10,1,Henry,1,IN
10,1,Jamie,13,IN
10,1,Michael,11,IN
10,1,Phil,8,IN
10,1,Priya,7,IN
10,1,Rosie,2,IN
10,1,Steph,3,IN
10,1,Dan,9,OUT
10,1,Michelle,6,STAR BAKER
10,2,Amelia,9,IN
10,2,David,2,IN
10,2,Helena,12,IN
10,2,Henry,6,IN
10,2,Michael,4,IN
10,2,Michelle,8,IN
10,2,Phil,3,IN
10,2,Priya,7,IN
10,2,Rosie,5,IN
10,2,Steph,10,IN
10,2,Jamie,11,OUT
10,2,Alice,1,STAR BAKER
10,2,Dan,NA,NA
10,3,Alice,7,IN
10,3,David,2,IN
10,3,Helena,8,IN
10,3,Henry,1,IN
10,3,Michelle,5,IN
10,3,Phil,10,IN
10,3,Priya,4,IN
10,3,Rosie,9,IN
10,3,Steph,3,IN
10,3,Amelia,11,OUT
10,3,Michael,6,STAR BAKER
10,3,Dan,NA,NA
10,3,Jamie,NA,NA
10,4,Alice,8,IN
10,4,David,2,IN
10,4,Helena,9,IN
10,4,Henry,3,IN
10,4,Michael,7,IN
10,4,Michelle,5,IN
10,4,Priya,10,IN
10,4,Rosie,4,IN
10,4,Phil,6,OUT
10,4,Steph,1,STAR BAKER
10,4,Amelia,NA,NA
10,4,Dan,NA,NA
10,4,Jamie,NA,NA
10,5,Alice,6,IN
10,5,David,9,IN
10,5,Henry,3,IN
10,5,Michael,8,IN
10,5,Priya,2,IN
10,5,Rosie,5,IN
10,5,Helena,1,OUT
10,5,Michelle,7,OUT
10,5,Steph,4,STAR BAKER
10,5,Amelia,NA,NA
10,5,Dan,NA,NA
10,5,Jamie,NA,NA
10,5,Phil,NA,NA
10,6,Alice,1,IN
10,6,David,2,IN
10,6,Henry,4,IN
10,6,Michael,6,IN
10,6,Rosie,5,IN
10,6,Priya,7,OUT
10,6,Steph,3,STAR BAKER
10,6,Amelia,NA,NA
10,6,Dan,NA,NA
10,6,Helena,NA,NA
10,6,Jamie,NA,NA
10,6,Michelle,NA,NA
10,6,Phil,NA,NA
10,7,Alice,6,IN
10,7,David,2,IN
10,7,Rosie,1,IN
10,7,Steph,4,IN
10,7,Michael,5,OUT
10,7,Henry,3,STAR BAKER
10,7,Amelia,NA,NA
10,7,Dan,NA,NA
10,7,Helena,NA,NA
10,7,Jamie,NA,NA
10,7,Michelle,NA,NA
10,7,Phil,NA,NA
10,7,Priya,NA,NA
10,8,Alice,3,IN
10,8,David,1,IN
10,8,Rosie,2,IN
10,8,Henry,5,OUT
10,8,Steph,4,STAR BAKER
10,8,Amelia,NA,NA
10,8,Dan,NA,NA
10,8,Helena,NA,NA
10,8,Jamie,NA,NA
10,8,Michael,NA,NA
10,8,Michelle,NA,NA
10,8,Phil,NA,NA
10,8,Priya,NA,NA
10,9,David,2,IN
10,9,Steph,3,IN
10,9,Rosie,1,OUT
10,9,Alice,4,STAR BAKER
10,9,Amelia,NA,NA
10,9,Dan,NA,NA
10,9,Helena,NA,NA
10,9,Henry,NA,NA
10,9,Jamie,NA,NA
10,9,Michael,NA,NA
10,9,Michelle,NA,NA
10,9,Phil,NA,NA
10,9,Priya,NA,NA
10,10,Alice,2,Runner-up
10,10,Steph,3,Runner-up
10,10,David,1,WINNER
10,10,Amelia,NA,NA
10,10,Dan,NA,NA
10,10,Helena,NA,NA
10,10,Henry,NA,NA
10,10,Jamie,NA,NA
10,10,Michael,NA,NA
10,10,Michelle,NA,NA
10,10,Phil,NA,NA
10,10,Priya,NA,NA
10,10,Rosie,NA,NA
